"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"8600000US32427","ZCTA5 32427","464","93","23.9","12.6","3.9","3.7","15.3","9.1","21.1","13.4","11.4","7.3","16.2","11.5","5.2","4.7","0.2","0.9","1.3","2.0","1.5","2.2","31227","7757","37017","8298","29.3","(X)","(X)","(X)","(X)","(X)","221","72","14.5","11.4","2.7","5.0","9.0","8.8","15.4","12.5","10.9","8.4","33.9","19.6","10.4","10.1","0.5","1.8","2.7","4.4","0.0","17.4","41406","25498","48455","10502","(X)","(X)","48.4","(X)","(X)","(X)","162","65","6.8","8.2","2.5","6.0","11.1","11.7","14.8","15.9","13.6","11.8","39.5","24.7","7.4","9.1","0.6","2.5","3.7","5.9","0.0","22.8","55074","31855","N","N","(X)","(X)","(X)","(X)","(X)","(X)","243","80","33.3","20.2","4.1","5.8","21.0","15.2","26.3","21.9","11.9","11.6","0.0","16.0","0.4","1.5","0.0","16.0","0.0","16.0","2.9","4.2","17007","14114","26497","10804","(X)","(X)","(X)","(X)","11.9","(X)"
"8600000US32428","ZCTA5 32428","5872","297","7.5","2.1","8.7","2.5","16.0","3.0","13.5","2.5","16.2","3.2","16.0","2.9","10.6","2.3","8.5","2.0","1.8","0.8","1.1","0.8","38308","3518","50781","2636","29.5","(X)","(X)","(X)","(X)","(X)","3980","327","8.0","2.6","4.3","1.9","13.4","3.5","11.1","3.0","15.6","3.8","20.2","4.2","12.8","3.2","10.3","2.7","2.6","1.2","1.7","1.2","48206","3531","58257","3864","(X)","(X)","29.0","(X)","(X)","(X)","2852","285","3.9","2.7","1.9","1.5","11.9","4.0","8.5","2.3","15.2","4.4","22.5","5.3","16.4","4.2","14.2","3.6","3.6","1.7","1.9","1.5","57745","6827","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1892","229","12.1","4.2","17.8","5.5","21.1","5.2","17.3","5.3","15.6","5.1","6.1","3.1","6.9","3.4","2.9","2.1","0.2","0.4","0.0","2.2","24516","2816","31665","2990","(X)","(X)","(X)","(X)","27.4","(X)"
"8600000US32430","ZCTA5 32430","440","121","2.7","4.3","13.4","10.2","11.1","9.0","21.6","15.1","13.0","11.4","23.4","14.0","5.7","6.2","9.1","8.2","0.0","9.2","0.0","9.2","40357","15308","49012","9864","28.0","(X)","(X)","(X)","(X)","(X)","235","86","0.0","16.5","4.3","6.3","13.2","15.2","17.4","17.1","14.9","16.1","25.1","19.7","8.1","10.3","17.0","15.5","0.0","16.5","0.0","16.5","57750","39636","60837","17006","(X)","(X)","20.9","(X)","(X)","(X)","188","75","0.0","20.1","0.0","20.1","12.2","18.2","10.1","12.6","14.9","16.2","31.4","22.6","10.1","13.0","21.3","18.6","0.0","20.1","0.0","20.1","66105","13603","N","N","(X)","(X)","(X)","(X)","(X)","(X)","205","90","5.9","9.4","23.9","19.3","8.8","8.2","37.1","25.3","0.0","18.6","21.5","17.7","2.9","6.2","0.0","18.6","0.0","18.6","0.0","18.6","31140","7599","33788","9770","(X)","(X)","(X)","(X)","25.4","(X)"
"8600000US32431","ZCTA5 32431","1733","164","13.1","4.4","6.8","2.7","10.6","4.1","10.8","4.9","17.2","4.3","18.1","5.2","11.3","4.0","5.8","4.0","3.2","2.8","3.1","2.9","43393","6298","55295","7930","36.9","(X)","(X)","(X)","(X)","(X)","1212","155","5.9","4.5","4.4","2.8","11.2","5.5","10.5","5.5","14.5","4.7","21.5","6.8","15.2","5.4","8.2","5.7","4.6","4.0","4.1","4.2","56875","15480","66835","11274","(X)","(X)","40.8","(X)","(X)","(X)","871","120","0.7","1.1","0.6","0.6","8.6","6.3","9.9","6.9","16.5","6.2","21.7","8.3","19.6","7.1","11.4","7.6","5.3","5.2","5.7","5.8","64366","7346","N","N","(X)","(X)","(X)","(X)","(X)","(X)","521","96","29.9","11.6","12.3","4.4","9.4","5.1","15.4","8.9","19.8","8.1","11.7","8.3","0.6","1.0","0.4","0.9","0.0","7.8","0.6","0.8","23365","10455","27477","4464","(X)","(X)","(X)","(X)","27.1","(X)"
"8600000US32432","ZCTA5 32432","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"8600000US32433","ZCTA5 32433","6395","411","11.6","3.8","6.4","3.0","13.7","3.3","13.0","3.5","13.8","3.3","14.8","3.8","11.7","4.4","11.0","3.5","1.6","1.1","2.4","1.6","40737","5528","57999","5855","40.5","(X)","(X)","(X)","(X)","(X)","4332","389","11.6","4.7","3.0","1.9","9.7","3.3","8.2","3.4","14.2","3.7","19.4","5.1","13.2","5.8","15.1","5.1","2.7","1.7","2.9","2.2","53099","4802","68744","8051","(X)","(X)","36.1","(X)","(X)","(X)","3182","323","2.6","2.3","1.4","1.5","7.3","2.8","5.9","3.3","17.4","4.9","22.4","6.6","17.0","7.5","20.4","6.6","3.2","2.2","2.3","1.7","65038","13124","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2063","341","16.3","6.8","11.6","6.6","26.1","8.1","20.6","7.1","11.9","5.7","5.1","3.9","6.5","4.8","1.0","1.6","0.0","2.0","0.9","1.4","23703","3103","30798","5352","(X)","(X)","(X)","(X)","41.3","(X)"
"8600000US32435","ZCTA5 32435","2971","273","4.9","3.1","9.1","5.3","15.8","6.5","12.4","4.1","15.8","5.4","13.1","4.3","10.1","3.8","9.2","4.1","5.9","3.5","3.7","2.9","44150","6691","63074","8832","31.5","(X)","(X)","(X)","(X)","(X)","1797","256","1.9","1.8","3.7","3.3","17.3","8.8","10.5","5.0","13.0","5.7","21.5","7.2","12.6","5.5","11.2","5.0","7.2","4.0","1.2","1.6","55625","9779","64680","8613","(X)","(X)","31.2","(X)","(X)","(X)","1393","221","0.0","3.0","1.1","1.3","14.6","8.6","10.3","6.2","13.4","6.3","25.9","8.9","12.6","6.3","13.1","6.6","7.3","4.4","1.6","2.0","58944","6062","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1174","254","9.5","7.1","17.4","11.4","13.5","7.3","15.4","6.2","21.7","10.5","3.3","3.1","4.1","3.6","3.6","4.0","3.8","6.0","7.6","6.6","31543","6608","58117","19547","(X)","(X)","(X)","(X)","30.2","(X)"
"8600000US32437","ZCTA5 32437","330","94","15.8","12.7","10.3","7.8","21.5","15.3","18.8","9.4","12.1","13.5","9.4","6.6","5.5","5.7","5.8","7.9","0.9","1.7","0.0","12.1","26250","10908","35594","9714","28.2","(X)","(X)","(X)","(X)","(X)","225","81","18.7","17.2","4.9","7.5","24.4","21.3","22.2","12.4","2.7","3.4","9.8","8.9","7.6","8.5","8.4","11.3","1.3","2.5","0.0","17.1","26023","13693","38605","14079","(X)","(X)","24.9","(X)","(X)","(X)","115","55","0.0","30.0","9.6","14.8","32.2","35.6","17.4","15.3","5.2","6.9","16.5","17.9","14.8","17.8","1.7","2.9","2.6","5.3","0.0","30.0","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","105","49","9.5","9.4","21.9","20.1","15.2","22.4","11.4","11.2","32.4","34.0","8.6","8.4","1.0","3.0","0.0","32.0","0.0","32.0","0.0","32.0","26750","22303","29142","7829","(X)","(X)","(X)","(X)","35.2","(X)"
"8600000US32438","ZCTA5 32438","1517","236","18.1","7.6","7.6","5.3","16.9","8.3","11.9","6.8","16.7","8.2","15.5","7.5","10.5","6.4","2.8","3.3","0.0","2.8","0.0","2.8","30380","6999","37235","5397","41.9","(X)","(X)","(X)","(X)","(X)","806","179","7.8","6.6","7.1","6.9","15.9","10.5","20.5","11.7","14.6","9.4","16.6","8.9","15.4","10.6","2.1","2.9","0.0","5.1","0.0","5.1","32454","19806","43523","7125","(X)","(X)","39.7","(X)","(X)","(X)","563","165","4.6","5.4","2.3","4.1","6.0","7.3","29.3","16.4","14.6","13.1","18.1","9.9","22.0","14.7","3.0","4.3","0.0","7.3","0.0","7.3","47813","13738","N","N","(X)","(X)","(X)","(X)","(X)","(X)","711","210","29.7","14.3","12.2","10.8","18.0","11.8","2.1","3.6","19.1","13.8","10.3","11.4","5.1","6.0","3.5","6.1","0.0","5.8","0.0","5.8","20089","9945","28309","8068","(X)","(X)","(X)","(X)","41.9","(X)"
"8600000US32439","ZCTA5 32439","3995","266","5.9","2.6","2.5","1.5","8.0","3.3","11.5","3.3","19.3","3.9","18.4","3.9","12.9","3.4","14.4","3.6","5.1","1.9","1.8","1.0","54901","8023","67872","4200","29.4","(X)","(X)","(X)","(X)","(X)","2704","254","5.5","3.0","0.4","0.6","3.8","2.1","9.2","4.0","16.8","5.0","20.9","5.0","16.7","4.0","17.4","5.0","6.7","2.6","2.7","1.5","66929","7388","78863","5882","(X)","(X)","28.2","(X)","(X)","(X)","2145","215","1.9","1.3","0.5","0.8","3.1","2.2","9.7","4.9","14.8","5.5","22.5","5.4","16.0","4.2","20.1","5.8","8.4","3.3","3.0","1.7","71205","8184","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1291","207","8.6","4.6","7.0","4.6","16.0","7.8","16.0","7.6","27.2","9.6","14.6","7.2","7.0","5.6","1.8","1.8","1.8","2.1","0.0","3.2","36121","4915","40794","5472","(X)","(X)","(X)","(X)","31.8","(X)"
"8600000US32440","ZCTA5 32440","2102","183","9.8","4.2","6.2","2.8","14.6","4.6","11.7","3.7","14.8","4.0","19.3","4.3","11.0","3.2","9.4","3.6","2.5","1.8","0.8","0.7","44080","4383","57351","7303","35.4","(X)","(X)","(X)","(X)","(X)","1432","143","8.0","5.3","5.7","3.7","11.0","5.0","7.4","3.9","11.5","4.1","24.4","5.2","14.8","4.8","12.6","5.0","3.6","2.7","1.1","1.0","54866","6847","68672","10595","(X)","(X)","31.5","(X)","(X)","(X)","1020","136","2.6","3.7","2.1","1.8","10.7","7.0","5.3","3.8","11.0","4.8","27.4","6.9","17.1","6.5","17.3","6.5","5.1","3.8","1.6","1.4","69931","8639","N","N","(X)","(X)","(X)","(X)","(X)","(X)","670","147","15.5","7.5","15.2","7.3","20.3","7.9","19.0","8.2","19.4","7.3","6.7","4.5","1.3","1.9","2.5","2.9","0.0","6.1","0.0","6.1","24593","4097","28707","4004","(X)","(X)","(X)","(X)","38.5","(X)"
"8600000US32442","ZCTA5 32442","1486","208","7.7","5.5","7.3","4.3","12.2","6.4","21.1","8.1","13.2","5.3","19.8","7.7","9.0","5.9","8.5","4.5","0.4","0.6","0.7","0.9","36111","11724","46300","5853","39.9","(X)","(X)","(X)","(X)","(X)","895","191","1.3","1.6","3.1","4.9","8.9","7.7","19.9","9.3","15.9","8.1","22.1","9.6","12.8","9.0","14.1","7.4","0.7","1.0","1.1","1.6","50852","8470","57857","7663","(X)","(X)","47.8","(X)","(X)","(X)","712","180","0.8","1.3","3.9","6.2","8.4","9.3","18.0","11.4","14.2","8.0","25.6","11.5","15.3","11.1","11.5","6.3","0.8","1.3","1.4","2.0","53125","9197","N","N","(X)","(X)","(X)","(X)","(X)","(X)","591","147","17.4","13.4","13.5","7.9","17.3","11.4","23.0","12.6","10.0","6.1","16.2","13.6","2.4","2.6","0.2","0.4","0.0","6.9","0.0","6.9","26382","14648","28481","7423","(X)","(X)","(X)","(X)","27.9","(X)"
"8600000US32443","ZCTA5 32443","1229","146","4.4","3.7","3.9","2.6","18.9","7.4","21.1","7.2","10.0","4.4","30.1","9.2","5.0","2.3","5.0","2.5","1.3","1.5","0.4","0.7","39716","10929","50242","6702","33.5","(X)","(X)","(X)","(X)","(X)","916","141","4.3","5.5","2.0","2.0","18.4","8.1","18.8","8.2","7.1","4.4","34.1","11.0","6.4","3.1","7.5","3.4","0.9","1.3","0.5","0.9","48864","17084","55992","9002","(X)","(X)","30.8","(X)","(X)","(X)","640","121","0.3","0.5","2.5","3.0","13.0","8.7","20.5","8.9","6.1","5.8","36.6","14.7","9.2","4.8","9.8","5.2","1.3","1.9","0.8","1.3","52356","5499","N","N","(X)","(X)","(X)","(X)","(X)","(X)","313","87","11.2","11.3","9.6","7.4","23.0","13.9","27.8","15.5","12.1","8.4","16.3","12.4","0.0","12.7","0.0","12.7","0.0","12.7","0.0","12.7","26950","9101","29131","6291","(X)","(X)","(X)","(X)","39.0","(X)"
"8600000US32444","ZCTA5 32444","8033","387","5.3","2.2","3.3","1.9","3.3","1.3","6.4","2.1","14.1","3.5","20.0","3.5","16.9","2.5","18.3","3.5","7.6","2.2","4.8","1.9","72021","5190","87407","5137","38.5","(X)","(X)","(X)","(X)","(X)","6051","323","3.6","2.2","1.9","1.5","2.3","1.5","3.2","1.6","12.1","3.3","20.7","4.3","17.1","2.7","24.0","4.5","9.2","2.9","5.9","2.5","82273","8583","97790","5986","(X)","(X)","36.2","(X)","(X)","(X)","4716","367","1.8","1.8","0.8","0.8","0.2","0.3","2.1","1.4","10.1","3.1","18.2","4.2","20.0","3.3","27.5","5.6","11.8","3.6","7.5","3.2","94097","8279","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1982","325","10.3","5.4","8.3","6.5","7.3","3.7","16.2","6.7","20.5","7.8","17.0","6.1","15.8","6.3","1.5","1.2","1.7","1.9","1.4","1.7","42567","6340","53454","12121","(X)","(X)","(X)","(X)","41.9","(X)"
"8600000US32445","ZCTA5 32445","501","85","9.6","7.5","3.6","2.7","19.0","8.5","19.0","9.1","15.2","6.8","18.8","9.1","8.2","6.4","4.6","3.7","2.2","2.9","0.0","8.1","34638","4372","44499","7348","30.5","(X)","(X)","(X)","(X)","(X)","301","78","4.3","4.2","1.7","3.0","17.6","9.5","28.9","14.1","8.6","7.0","16.9","11.5","13.3","10.7","5.0","4.3","3.7","4.7","0.0","13.1","34507","9350","49874","9702","(X)","(X)","37.2","(X)","(X)","(X)","220","71","1.4","2.7","0.0","17.5","10.9","9.1","35.5","18.2","9.1","8.8","23.2","14.5","9.5","9.1","5.5","5.7","5.0","6.4","0.0","17.5","40000","15942","N","N","(X)","(X)","(X)","(X)","(X)","(X)","200","62","18.5","17.1","6.5","5.7","27.5","17.6","5.0","4.5","22.5","12.7","15.5","12.1","0.5","1.1","4.0","6.0","0.0","19.0","0.0","19.0","22143","17989","33826","9325","(X)","(X)","(X)","(X)","20.5","(X)"
"8600000US32446","ZCTA5 32446","4016","305","8.8","3.5","4.6","2.2","9.4","2.8","11.4","3.2","16.4","4.0","25.2","5.7","8.2","2.7","9.7","2.2","3.6","1.9","2.7","1.3","49087","6240","63658","6566","29.4","(X)","(X)","(X)","(X)","(X)","2633","291","4.3","2.9","2.8","2.8","4.8","3.4","11.2","4.5","14.5","4.6","30.1","7.6","9.8","3.5","12.8","3.4","5.5","2.8","4.1","2.0","56927","11338","78353","9245","(X)","(X)","27.8","(X)","(X)","(X)","2013","281","1.5","1.5","0.0","2.1","1.8","2.3","8.6","4.0","12.6","4.4","36.3","8.7","12.8","4.7","15.0","4.7","6.1","3.3","5.1","2.5","68716","2992","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1383","246","17.3","7.3","9.7","4.1","18.0","5.4","13.7","5.3","19.7","6.7","12.8","5.4","5.1","3.8","3.7","2.6","0.0","3.0","0.0","3.0","26639","4707","34311","3698","(X)","(X)","(X)","(X)","31.8","(X)"
"8600000US32447","ZCTA5 32447","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"8600000US32448","ZCTA5 32448","3871","309","18.8","5.2","10.8","4.7","16.7","5.6","11.1","4.3","10.6","3.5","14.3","4.5","10.5","4.7","3.9","1.9","2.0","1.4","1.2","1.0","27059","3146","41778","4844","36.1","(X)","(X)","(X)","(X)","(X)","2222","254","7.6","4.7","2.0","2.9","14.9","7.8","12.4","5.4","17.9","7.0","19.4","6.6","14.5","7.7","5.8","3.3","3.5","2.4","2.2","1.7","42355","11870","56642","7452","(X)","(X)","42.5","(X)","(X)","(X)","1366","203","2.6","2.9","0.0","3.1","4.0","3.5","9.3","5.2","19.3","8.3","26.9","9.2","21.2","10.2","9.4","5.2","4.0","3.3","3.5","2.8","62730","10361","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1649","295","34.3","10.7","22.7","10.6","21.2","9.2","9.1","6.1","3.9","3.4","2.2","2.2","5.2","3.5","1.3","1.4","0.0","2.5","0.0","2.5","13410","2554","20200","3870","(X)","(X)","(X)","(X)","26.4","(X)"
"8600000US32449","ZCTA5 32449","161","69","3.7","6.2","6.2","9.8","11.8","13.8","6.2","12.3","9.3","11.1","52.8","25.9","5.0","8.0","5.0","9.5","0.0","22.9","0.0","22.9","51898","6960","50116","12227","32.9","(X)","(X)","(X)","(X)","(X)","145","71","0.0","25.0","0.0","25.0","13.1","15.1","6.9","13.9","10.3","12.5","58.6","25.7","5.5","8.9","5.5","10.8","0.0","25.0","0.0","25.0","52813","10637","54616","12709","(X)","(X)","36.6","(X)","(X)","(X)","124","73","0.0","28.3","0.0","28.3","6.5","11.4","0.0","28.3","12.1","15.5","68.5","25.1","6.5","10.7","6.5","11.9","0.0","28.3","0.0","28.3","56250","13723","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16","17","37.5","60.2","62.5","60.2","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)"
"8600000US32455","ZCTA5 32455","1641","213","8.7","4.5","8.8","5.5","16.0","5.8","9.9","4.5","10.7","4.2","19.4","6.6","11.2","5.1","13.3","5.2","1.9","1.6","0.1","0.3","44688","11321","52782","6466","36.9","(X)","(X)","(X)","(X)","(X)","1210","181","5.4","3.5","6.1","5.7","17.8","7.2","8.0","4.9","13.1","5.2","22.7","8.3","10.0","4.7","14.2","5.9","2.6","2.2","0.2","0.4","49643","8772","56955","7307","(X)","(X)","33.0","(X)","(X)","(X)","967","174","1.7","1.8","6.1","6.3","15.9","8.5","9.0","6.0","12.5","5.9","22.6","8.6","11.8","5.9","17.0","7.1","3.2","2.8","0.2","0.4","51970","10340","N","N","(X)","(X)","(X)","(X)","(X)","(X)","431","141","21.8","12.8","16.2","11.6","11.8","8.4","15.3","12.5","4.2","4.9","10.2","11.5","11.1","14.5","9.3","10.7","0.0","9.4","0.0","9.4","25089","18613","36998","12633","(X)","(X)","(X)","(X)","47.8","(X)"
"8600000US32456","ZCTA5 32456","3339","233","3.8","2.3","4.1","1.9","6.1","2.4","15.4","4.5","16.4","4.4","18.1","4.2","12.8","3.8","16.0","3.7","4.2","1.9","2.9","1.6","53713","5416","71130","6129","38.2","(X)","(X)","(X)","(X)","(X)","2437","218","3.1","3.1","1.9","1.8","5.2","2.6","13.6","4.6","16.7","4.9","16.8","4.4","15.6","4.8","18.4","5.1","5.3","2.3","3.4","2.2","60346","11162","76630","6857","(X)","(X)","38.5","(X)","(X)","(X)","1868","199","0.7","1.2","1.2","2.0","2.1","1.6","12.0","4.8","15.3","5.1","17.1","5.3","17.1","5.4","23.1","6.2","7.0","3.0","4.4","2.9","76250","9982","N","N","(X)","(X)","(X)","(X)","(X)","(X)","902","159","6.9","3.8","10.1","5.2","8.8","4.5","24.5","10.3","17.5","9.6","14.5","7.0","5.5","3.2","9.4","4.6","1.0","2.1","1.8","1.7","34884","11124","53467","12502","(X)","(X)","(X)","(X)","37.1","(X)"
"8600000US32459","ZCTA5 32459","7224","526","1.3","0.9","3.3","2.1","5.1","2.6","5.5","3.3","12.6","4.0","17.8","4.5","17.7","3.5","18.6","4.4","7.5","3.0","10.7","3.1","81766","6338","106884","10011","37.7","(X)","(X)","(X)","(X)","(X)","4726","405","0.6","0.6","1.9","2.4","0.7","1.2","1.0","1.1","12.3","3.4","17.5","5.0","18.2","4.5","23.4","5.5","9.4","3.5","15.0","3.8","96987","7611","126514","10422","(X)","(X)","31.8","(X)","(X)","(X)","3734","348","0.3","0.6","0.0","1.1","0.9","1.5","0.5","0.6","8.3","3.6","17.9","6.0","18.2","4.8","25.2","5.8","11.4","4.3","17.2","5.0","108699","11247","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2498","437","2.7","2.6","6.5","5.0","12.9","7.0","13.9","8.1","15.8","8.9","16.8","8.3","16.6","7.9","8.7","5.9","3.7","5.4","2.5","2.6","49548","3706","68549","16855","(X)","(X)","(X)","(X)","47.8","(X)"
"8600000US32460","ZCTA5 32460","1483","141","5.5","4.2","8.2","4.7","11.1","4.0","17.3","6.3","14.9","5.0","19.3","6.2","12.4","3.8","5.6","3.4","2.6","2.8","3.2","3.0","39564","6470","56884","8990","35.3","(X)","(X)","(X)","(X)","(X)","952","140","7.2","6.3","3.0","3.0","6.3","4.2","13.7","6.6","12.6","6.1","28.3","8.3","13.4","6.0","8.9","5.5","1.6","1.7","4.9","4.9","55425","8130","67181","12132","(X)","(X)","39.2","(X)","(X)","(X)","577","105","0.0","7.1","0.5","1.7","2.3","2.6","9.4","7.8","13.9","8.9","29.3","12.6","20.5","9.8","14.7","9.1","1.4","2.1","8.1","7.9","68083","13353","N","N","(X)","(X)","(X)","(X)","(X)","(X)","531","120","2.3","3.0","17.5","11.8","22.0","10.2","25.2","12.9","20.0","11.0","8.5","6.7","0.6","0.9","4.0","6.2","0.0","7.7","0.0","7.7","27869","3923","33117","8192","(X)","(X)","(X)","(X)","23.7","(X)"
"8600000US32461","ZCTA5 32461","25","27","0.0","67.8","0.0","67.8","0.0","67.8","0.0","67.8","0.0","67.8","0.0","67.8","0.0","67.8","0.0","67.8","0.0","67.8","100.0","67.8","-","**","N","N","0.0","(X)","(X)","(X)","(X)","(X)","11","17","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","-","**","N","N","(X)","(X)","0.0","(X)","(X)","(X)","11","17","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14","21","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","0.0","90.6","100.0","90.6","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)"
"8600000US32462","ZCTA5 32462","1423","171","10.1","5.4","5.8","3.5","13.8","5.5","15.7","5.4","13.4","5.1","27.5","8.5","7.5","4.0","2.7","2.3","2.7","3.3","0.6","0.8","38542","11694","46837","6747","36.1","(X)","(X)","(X)","(X)","(X)","948","145","7.9","7.2","5.8","4.8","6.4","4.5","16.9","6.8","13.0","6.3","32.5","10.9","9.4","5.6","4.1","3.4","4.0","4.9","0.0","4.4","50000","7936","52653","8242","(X)","(X)","37.6","(X)","(X)","(X)","639","135","7.7","9.6","2.2","2.4","7.2","5.8","11.1","7.4","11.4","7.1","34.9","14.0","13.9","8.3","5.6","4.8","5.9","7.1","0.0","6.4","58683","6580","N","N","(X)","(X)","(X)","(X)","(X)","(X)","475","120","17.7","10.0","5.9","4.9","29.5","12.4","15.4","8.3","16.8","10.5","12.8","9.2","0.0","8.6","0.0","8.6","0.0","8.6","1.9","2.4","23792","6003","31461","7748","(X)","(X)","(X)","(X)","32.4","(X)"
"8600000US32463","ZCTA5 32463","88","35","13.6","12.9","8.0","11.7","10.2","14.9","13.6","13.6","14.8","13.9","36.4","21.7","3.4","6.0","0.0","35.9","0.0","35.9","0.0","35.9","44167","27952","40099","11013","28.4","(X)","(X)","(X)","(X)","(X)","41","27","22.0","23.0","0.0","53.0","0.0","53.0","7.3","12.5","17.1","19.6","46.3","33.6","7.3","13.7","0.0","53.0","0.0","53.0","0.0","53.0","51250","20982","46744","15398","(X)","(X)","34.1","(X)","(X)","(X)","28","21","10.7","25.7","0.0","64.1","0.0","64.1","10.7","18.7","10.7","19.7","67.9","37.2","0.0","64.1","0.0","64.1","0.0","64.1","0.0","64.1","63125","24121","N","N","(X)","(X)","(X)","(X)","(X)","(X)","47","26","6.4","13.1","14.9","19.6","19.1","25.2","19.1","23.3","12.8","20.1","27.7","27.9","0.0","49.5","0.0","49.5","0.0","49.5","0.0","49.5","30893","24682","34302","14660","(X)","(X)","(X)","(X)","23.4","(X)"
